Product,Brand,Product Code,Price,Inward Date,Dispatch Date,Quantity Sold,Sales,Mobile customer id,Customer Name,Customer Location,Region,Processor Specification,RAM,ROM,SSD,stock in inventory,Product segmentation
Mobile Phone,Huawei,18552677,68984,10-04-2023,02-05-2023,6,413904,8220,James Joseph,West Stephen,North,Snapdragon 7 Gen,12,1028,N/A,22,High stroage phone
Mobile Phone,Samsung,C724EAED,41488,10-04-2023,20-04-2023,4,165952,14645,Melissa Perez,West Teresaberg,East,Snapdragon 7 Gen,16,1028,N/A,10,High stroage phone
Mobile Phone,Redmi,DAE38496,65612,11-04-2023,04-06-2023,9,590508,3457,Catherine Williams,Austinview,South,MediaTek Dimensity,4,64,N/A,54,Mid range phone
Mobile Phone,Lenovo,1E80925D,43742,11-04-2023,23-04-2023,6,262452,6116,Douglas Williams,Bautistamouth,West,Samsung Exynos,12,256,N/A,12,Mid range phone
Mobile Phone,iQOO,03097E2E,149714,11-04-2023,02-06-2023,5,748570,8561,Jasmine Moran,Bradleyton,South,MediaTek Dimensity,16,256,N/A,52,Preimum phone
Mobile Phone,Motorola,DBFAF475,46606,11-04-2023,20-04-2023,5,233030,12484,Lacey Calderon,Cathyport,West,Snapdragon 7 Gen,12,256,N/A,9,Mid range phone
Mobile Phone,Samsung,C926C809,123272,11-04-2023,16-05-2023,7,862904,15181,Michelle Green,Chenchester,South,Snapdragon 8 Gen,8,128,N/A,35,Preimum phone
Mobile Phone,Samsung,7BFDF464,108695,11-04-2023,09-05-2023,5,543475,8216,James Johnson,Christopherland,West,Snapdragon 7 Gen,6,512,N/A,28,Mid range phone
Mobile Phone,Lenovo,A5B74F1E,84600,11-04-2023,27-04-2023,7,592200,3196,Carla Romero,Danielleport,Central,Snapdragon 7s,8,128,N/A,16,Mid range phone
Mobile Phone,Huawei,BC4F86C6,23039,11-04-2023,30-04-2023,10,230390,15743,Mrs. Michele Payne MD,Danielside,North,Samsung Exynos,6,64,N/A,19,Mid range phone
Mobile Phone,Motorola,8AB5921E,156537,11-04-2023,05-05-2023,10,1565370,2807,Brian Young,Davidfort,South,MediaTek Helio,6,128,N/A,24,Preimum phone
Mobile Phone,Samsung,FA7AACB0,163671,11-04-2023,23-05-2023,10,1636710,17630,Robert Rivera,East Aaronburgh,South,Samsung Exynos,4,64,N/A,42,Preimum phone
Mobile Phone,Sony,E97BB795,141973,11-04-2023,10-06-2023,1,141973,481,Alicia Ortiz,East Gary,West,Snapdragon 8 Gen,16,64,N/A,60,Mid range phone
Mobile Phone,Apple,B7ACB83D,140491,11-04-2023,20-05-2023,8,1123928,13741,Mario Wong,Janiceberg,East,Snapdragon 8 Gen,6,512,N/A,39,Preimum phone
Mobile Phone,Oppo,1B9FD3E6,98665,11-04-2023,28-04-2023,1,98665,1106,Andrew Curry,Johnsonmouth,West,MediaTek Helio,8,64,N/A,17,Mid range phone
Mobile Phone,Huawei,DFCDFB3C,129046,11-04-2023,16-04-2023,8,1032368,6174,Dr. Jeanette Henry,Johnton,Central,Samsung Exynos,8,1028,N/A,5,High stroage phone
Mobile Phone,Samsung,869A41EF,158029,11-04-2023,26-05-2023,6,948174,547,Allen Woods,Kelleymouth,North,Apple A-Series,12,64,N/A,45,Preimum phone
Mobile Phone,Redmi,0998F770,144965,11-04-2023,25-04-2023,9,1304685,3338,Casey Hart,Lake Isaiah,East,Samsung Exynos,4,128,N/A,14,Preimum phone
Mobile Phone,Sony,E609B892,172087,11-04-2023,27-04-2023,5,860435,6982,Ernest Cobb,Lake Jasmineside,Central,Samsung Exynos,6,128,N/A,16,Preimum phone
Mobile Phone,Google,0A3B4A45,180553,11-04-2023,19-04-2023,5,902765,3261,Carol Ramirez,Lake Lauraside,North,Samsung Exynos,12,128,N/A,8,Preimum phone
Mobile Phone,Redmi,BF88DD12,113287,11-04-2023,16-05-2023,2,226574,8309,James Robinson,Larryport,East,Snapdragon 7s,12,512,N/A,35,Mid range phone
Mobile Phone,Vivo,56075270,56669,11-04-2023,15-04-2023,6,340014,3363,Cassandra Davis,Millerfurt,South,Snapdragon 8 Gen,4,128,N/A,4,Mid range phone
Mobile Phone,Realme,E9648C11,184315,11-04-2023,04-06-2023,6,1105890,14309,Matthew Snyder,New Emilyside,South,Snapdragon 7s,12,128,N/A,54,Preimum phone
Mobile Phone,Samsung,561AB24B,121568,11-04-2023,20-04-2023,6,729408,10738,Joshua Williams,New Katelynberg,Central,Snapdragon 7s,16,1028,N/A,9,High stroage phone
Mobile Phone,Oppo,B05D0A87,97280,11-04-2023,03-06-2023,3,291840,21784,Zachary Montgomery PhD,New Natalie,Central,MediaTek Dimensity,16,1028,N/A,53,High stroage phone
Mobile Phone,Huawei,609BACAC,63858,11-04-2023,02-05-2023,6,383148,18014,Ryan Espinoza,New Nicholasmouth,North,Apple A-Series,6,128,N/A,21,Mid range phone
Mobile Phone,Redmi,6E2ACD6E,20144,11-04-2023,29-04-2023,3,60432,14757,Michael Brown,New Robertside,South,MediaTek Dimensity,8,64,N/A,18,Mid range phone
Mobile Phone,Samsung,48CBD58E,64345,11-04-2023,31-05-2023,2,128690,13184,Logan Martin,North Amyborough,Central,MediaTek Dimensity,6,512,N/A,50,Mid range phone
Mobile Phone,Vivo,1185BCE3,164259,11-04-2023,15-04-2023,5,821295,4813,Dana Thomas,North Eric,East,Snapdragon 8 Gen,16,1028,N/A,4,High stroage phone
Mobile Phone,Google,72908199,40958,11-04-2023,14-04-2023,3,122874,6819,Eric Zhang,North Michaelbury,Central,Apple A-Series,4,128,N/A,3,Mid range phone
Mobile Phone,Oppo,9F1A6FA9,129612,11-04-2023,20-04-2023,1,129612,11119,Karen Alexander,Patrickfurt,West,MediaTek Dimensity,4,64,N/A,9,Mid range phone
Mobile Phone,Realme,2612AFC2,121018,11-04-2023,04-06-2023,1,121018,9092,Jennifer Martinez,Paulbury,South,Apple A-Series,12,512,N/A,54,Mid range phone
Mobile Phone,Oppo,C594F0AB,157180,11-04-2023,23-04-2023,10,1571800,13830,Mark Kirby,Port Debrafort,West,Samsung Exynos,12,512,N/A,12,Preimum phone
Mobile Phone,Realme,13830DA1,124902,11-04-2023,17-04-2023,5,624510,14759,Michael Bruce,Port Ericshire,East,Snapdragon 8 Gen,16,512,N/A,6,Mid range phone
Mobile Phone,Lenovo,E295DD50,41867,11-04-2023,10-06-2023,1,41867,8597,Jason Dorsey,Port Ryanland,North,Snapdragon 7 Gen,16,512,N/A,60,Mid range phone
Mobile Phone,OnePlus,CB07ADF8,107833,11-04-2023,23-05-2023,6,646998,14552,Melissa Barajas,Port Tiffanyside,Central,Snapdragon 8 Gen,12,512,N/A,42,Mid range phone
Mobile Phone,Sony,1EB9A9B5,75524,11-04-2023,20-04-2023,6,453144,7729,Heather Vang,South Garyside,West,Snapdragon 7 Gen,16,256,N/A,9,Mid range phone
Mobile Phone,iQOO,5519D55B,47375,11-04-2023,11-05-2023,9,426375,877,Amy Crosby,Victorbury,North,MediaTek Dimensity,6,256,N/A,30,Mid range phone
Mobile Phone,Nokia,01A85CBE,41095,11-04-2023,05-05-2023,4,164380,7986,Jacob Lopez,West Kevinburgh,East,Apple A-Series,32,128,N/A,24,Gaming phone
Mobile Phone,Samsung,F3D5A087,172479,11-04-2023,05-06-2023,7,1207353,1939,Austin Edwards,West Paul,North,Samsung Exynos,32,64,N/A,55,Preimum phone
Mobile Phone,iQOO,860E8362,135350,11-04-2023,07-05-2023,10,1353500,14312,Matthew Stout,Williamhaven,East,Snapdragon 8 Gen,6,128,N/A,26,Preimum phone
Mobile Phone,Apple,3205780B,195623,12-04-2023,31-05-2023,2,391246,6959,Erin Phillips,Carlport,South,MediaTek Dimensity,12,64,N/A,49,Mid range phone
Mobile Phone,Realme,51ACD212,176829,12-04-2023,15-04-2023,10,1768290,10097,Johnny Holland,Castilloberg,West,MediaTek Dimensity,12,64,N/A,3,Preimum phone
Mobile Phone,iQOO,CE7C14CE,58812,12-04-2023,09-06-2023,3,176436,456,Alice Johnson,Castilloville,East,Apple A-Series,4,128,N/A,58,Mid range phone
Mobile Phone,Motorola,A114AE9D,15708,12-04-2023,06-05-2023,6,94248,18138,Sally Little,Deanville,South,Snapdragon 7 Gen,4,256,N/A,24,Mid range phone
Mobile Phone,Samsung,0AA8586E,77913,12-04-2023,29-04-2023,3,233739,20318,Thomas Crawford,East Rebecca,North,Snapdragon 7s,12,256,N/A,17,Mid range phone
Mobile Phone,Realme,8BEB4D31,81522,12-04-2023,20-05-2023,10,815220,9426,Jessica Cooper,Elizabethchester,East,MediaTek Helio,16,1028,N/A,38,High stroage phone
Mobile Phone,Nokia,416A7332,67449,12-04-2023,16-04-2023,6,404694,6603,Emily Aguilar,Ericafort,South,Apple A-Series,12,64,N/A,4,Mid range phone
Mobile Phone,Google,11E8DF59,107120,12-04-2023,09-06-2023,5,535600,15454,Monique Foster,Hallfort,North,Snapdragon 7 Gen,12,512,N/A,58,Mid range phone
Mobile Phone,OnePlus,5DA7E8B9,182285,12-04-2023,05-05-2023,8,1458280,17523,Robert Gibson,Haydentown,Central,MediaTek Dimensity,8,128,N/A,23,Preimum phone
Mobile Phone,Motorola,C2FA954A,191732,12-04-2023,25-05-2023,7,1342124,10884,Julie Davis,Jacobchester,East,Snapdragon 8 Gen,16,1028,N/A,43,Preimum phone
Mobile Phone,Apple,320B1AC2,136668,12-04-2023,25-04-2023,2,273336,21552,William Evans,Jeffreyside,Central,MediaTek Helio,32,128,N/A,13,Gaming phone
Mobile Phone,Vivo,21706117,165387,12-04-2023,06-06-2023,2,330774,15327,Miss Catherine Ryan PhD,Jensenside,West,Snapdragon 7s,16,512,N/A,55,Mid range phone
Mobile Phone,Lenovo,3.29E+64,40621,12-04-2023,08-06-2023,8,324968,735,Amanda Quinn,Johnsonport,North,Snapdragon 7 Gen,12,128,N/A,57,Mid range phone
Mobile Phone,Vivo,B8B32541,194983,12-04-2023,18-05-2023,5,974915,10141,Jonathan Bryan,Joneston,North,Snapdragon 7s,32,1028,N/A,36,Gaming phone
Mobile Phone,Sony,9E521AEF,199508,12-04-2023,07-06-2023,8,1596064,19686,Steven Shaffer,Juarezmouth,North,Snapdragon 7s,4,512,N/A,56,Preimum phone
Mobile Phone,Vivo,28C4EF94,152182,12-04-2023,24-04-2023,9,1369638,10613,Joshua Chen,Krauseborough,East,Snapdragon 7s,4,512,N/A,12,Preimum phone
Mobile Phone,Huawei,E8B851BB,114278,12-04-2023,02-05-2023,5,571390,13602,Margaret Roberts,Kristenfurt,West,Snapdragon 7s,8,1028,N/A,20,High stroage phone
Mobile Phone,Huawei,85107F97,15203,12-04-2023,20-04-2023,5,76015,6059,Doris Williamson,Lake Autumn,East,Snapdragon 7 Gen,6,256,N/A,8,Mid range phone
Mobile Phone,Vivo,BE95274A,38926,12-04-2023,01-06-2023,8,311408,19638,Steven Key,Lopezland,Central,Snapdragon 7 Gen,4,128,N/A,50,Mid range phone
Mobile Phone,Realme,8E3921F0,161258,12-04-2023,27-05-2023,1,161258,11545,Kayla Mason,Martinberg,Central,MediaTek Dimensity,12,1028,N/A,45,High stroage phone
Mobile Phone,Vivo,5ACA40BC,18143,12-04-2023,30-04-2023,3,54429,8532,Jared Watts Jr.,Mclaughlinmouth,North,MediaTek Helio,32,128,N/A,18,Gaming phone
Mobile Phone,Realme,EFD2C1EB,182884,12-04-2023,03-05-2023,5,914420,7200,Gabrielle Mcintyre,Melissamouth,North,Apple A-Series,12,256,N/A,21,Preimum phone
Mobile Phone,Vivo,E42FE4D6,191203,12-04-2023,29-05-2023,5,956015,2703,Brian Howard,Mikeside,East,Apple A-Series,16,512,N/A,47,Preimum phone
Mobile Phone,Realme,1630B22F,108705,12-04-2023,23-05-2023,3,326115,2456,Brandon Wright,New Erin,West,MediaTek Dimensity,12,1028,N/A,41,High stroage phone
Mobile Phone,Vivo,A691DEF4,30097,12-04-2023,30-05-2023,7,210679,2223,Billy Lee,New Johnhaven,Central,Snapdragon 7 Gen,4,256,N/A,48,Mid range phone
Mobile Phone,Samsung,635C1081,50395,12-04-2023,24-04-2023,6,302370,10236,Jordan Arellano,Nicholechester,East,Snapdragon 7s,4,128,N/A,12,Mid range phone
Mobile Phone,Samsung,849E14BB,138986,12-04-2023,03-05-2023,4,555944,21068,Tyler Quinn,North Kimberlyton,West,Snapdragon 7 Gen,16,256,N/A,21,Mid range phone
Mobile Phone,Lenovo,D3811AC3,12517,12-04-2023,23-05-2023,6,75102,8671,Jason Reed,North Nathaniel,Central,Apple A-Series,8,256,N/A,41,Mid range phone
Mobile Phone,Lenovo,F6C66328,128368,12-04-2023,19-04-2023,2,256736,10209,Jonathan Simon,North Tanyafurt,East,Apple A-Series,16,256,N/A,7,Mid range phone
Mobile Phone,iQOO,1215610A,128897,12-04-2023,02-06-2023,2,257794,15317,Miranda Nichols,North Zacharybury,East,Snapdragon 7 Gen,6,256,N/A,51,Mid range phone
Mobile Phone,Vivo,7E0194DE,22482,12-04-2023,23-05-2023,4,89928,4005,Christopher Clark,Port Connorfurt,Central,MediaTek Helio,12,128,N/A,41,Mid range phone
Mobile Phone,Realme,D33BDECA,8813,12-04-2023,05-06-2023,8,70504,10244,Jordan Cherry,Port Maryport,South,MediaTek Dimensity,4,64,N/A,54,Mid range phone
Mobile Phone,Redmi,23B9BE69,178657,12-04-2023,07-06-2023,2,357314,12746,Laurie Arnold,Prattmouth,West,Apple A-Series,32,64,N/A,56,Gaming phone
Mobile Phone,Nokia,677F983A,39393,12-04-2023,23-05-2023,9,354537,12889,Leslie Taylor,Reynoldshaven,West,Snapdragon 7 Gen,8,64,N/A,41,Mid range phone
Mobile Phone,Motorola,EA14895D,112133,12-04-2023,03-05-2023,2,224266,13252,Lori Smith,Roytown,North,Snapdragon 7s,32,128,N/A,21,Gaming phone
Mobile Phone,Realme,AD456051,63590,12-04-2023,29-04-2023,4,254360,13462,Mallory Torres,Silvaburgh,East,Snapdragon 7 Gen,8,256,N/A,17,Mid range phone
Mobile Phone,Apple,B74452CE,163515,12-04-2023,14-05-2023,8,1308120,9339,Jerry Ramos,South Julia,East,Apple A-Series,4,512,N/A,32,Preimum phone
Mobile Phone,Samsung,A249D744,185970,12-04-2023,29-04-2023,10,1859700,12716,Lauren Lucero,West Angela,Central,Snapdragon 7s,6,1028,N/A,17,Preimum phone
Mobile Phone,Lenovo,809B9754,67793,12-04-2023,04-05-2023,10,677930,14635,Melissa Moore,Whitneyton,South,MediaTek Helio,32,512,N/A,22,Gaming phone
Mobile Phone,Nokia,92D46262,70376,13-04-2023,30-05-2023,5,351880,15231,Michelle Phillips,Bryantland,West,MediaTek Dimensity,12,256,N/A,47,Mid range phone
Mobile Phone,Samsung,75E14305,96245,13-04-2023,12-05-2023,10,962450,20365,Thomas Lopez,Charlesland,South,Snapdragon 7 Gen,32,128,N/A,29,Gaming phone
Mobile Phone,Realme,6C660EA6,168971,13-04-2023,15-04-2023,2,337942,9359,Jesse French,Colefort,East,Apple A-Series,32,128,N/A,2,Gaming phone
Mobile Phone,Realme,7135BCBF,162480,13-04-2023,02-06-2023,4,649920,14515,Melanie Williamson,Danielview,North,Snapdragon 8 Gen,4,256,N/A,50,Mid range phone
Mobile Phone,Realme,1ED7A56C,175753,13-04-2023,01-05-2023,5,878765,18672,Scott Terrell,East Stacey,South,Snapdragon 8 Gen,12,1028,N/A,18,High stroage phone
Mobile Phone,Motorola,8E5A5D2E,112189,13-04-2023,08-05-2023,4,448756,1387,Anita Humphrey,Figueroabury,South,Apple A-Series,4,512,N/A,25,Mid range phone
Mobile Phone,Nokia,3B9430C9,117761,13-04-2023,06-05-2023,7,824327,8645,Jason Martin,Kyleland,East,Snapdragon 8 Gen,6,128,N/A,23,Preimum phone
Mobile Phone,Realme,0633A0BB,47850,13-04-2023,10-06-2023,5,239250,20758,Tom Evans,Lake Amymouth,West,Snapdragon 8 Gen,16,512,N/A,58,Mid range phone
Mobile Phone,Redmi,6572DDB0,83576,13-04-2023,24-04-2023,7,585032,13026,Lisa Ballard,Lake James,West,MediaTek Dimensity,4,64,N/A,11,Mid range phone
Mobile Phone,Sony,3FA64753,162844,13-04-2023,16-05-2023,8,1302752,17407,Richard Wallace,Lake Soniatown,East,Snapdragon 7 Gen,16,512,N/A,33,Preimum phone
Mobile Phone,Vivo,F04E0A5F,118848,13-04-2023,17-04-2023,6,713088,15161,Michelle Cunningham,Lake Tracieville,South,Apple A-Series,6,512,N/A,4,Mid range phone
Mobile Phone,Apple,EA0801B0,105670,13-04-2023,02-06-2023,6,634020,8280,James Page,Leeshire,West,Samsung Exynos,8,1028,N/A,50,High stroage phone
Mobile Phone,Realme,A2941A9C,152849,13-04-2023,09-05-2023,4,611396,21757,Zachary Edwards,Martinport,North,Snapdragon 7s,16,128,N/A,26,Mid range phone
Mobile Phone,Realme,1BD35002,138206,13-04-2023,03-05-2023,3,414618,14446,Megan Sparks,New Katherineland,East,Snapdragon 7 Gen,12,64,N/A,20,Mid range phone
Mobile Phone,Apple,C55233F2,193029,13-04-2023,18-04-2023,6,1158174,2779,Brian Stevens,North Cynthia,East,MediaTek Dimensity,16,64,N/A,5,Preimum phone
Mobile Phone,Nokia,1804A8D9,10160,13-04-2023,12-06-2023,8,81280,20850,Tracey Mahoney,North Erin,Central,Samsung Exynos,8,128,N/A,60,Mid range phone
Mobile Phone,Motorola,2450DB2A,20289,13-04-2023,11-06-2023,7,142023,578,Allison Moreno,North Kristiport,Central,Snapdragon 7s,8,1028,N/A,59,High stroage phone
Mobile Phone,Redmi,5C7CA572,193987,13-04-2023,04-05-2023,9,1745883,16410,Patricia Prince,North Markfort,East,MediaTek Dimensity,6,1028,N/A,21,Preimum phone
Mobile Phone,Samsung,02C62B58,175706,13-04-2023,10-05-2023,7,1229942,9570,Jessica Thomas,Port Amybury,East,MediaTek Dimensity,32,64,N/A,27,Preimum phone
Mobile Phone,Nokia,B02313CF,114150,13-04-2023,11-06-2023,9,1027350,18493,Sarah Johnson,Port Jenniferborough,South,Samsung Exynos,12,128,N/A,59,Preimum phone
Mobile Phone,Redmi,7ED02C64,143978,13-04-2023,16-05-2023,2,287956,5132,Darryl Mack,Robertburgh,West,MediaTek Dimensity,6,512,N/A,33,Mid range phone
Mobile Phone,Redmi,FA4062DD,151173,13-04-2023,29-04-2023,1,151173,2950,Brittney Mills,Shannonmouth,North,MediaTek Helio,4,512,N/A,16,Mid range phone
Mobile Phone,Apple,5E6097C4,38527,13-04-2023,01-05-2023,3,115581,5882,Diane Reynolds,Smithport,North,Snapdragon 8 Gen,16,1028,N/A,18,High stroage phone
Mobile Phone,Apple,AFE62506,169394,13-04-2023,10-06-2023,7,1185758,20159,Teresa Preston,South Caitlinport,West,MediaTek Dimensity,12,128,N/A,58,Preimum phone
Mobile Phone,iQOO,FBF8AE21,27214,13-04-2023,11-06-2023,7,190498,1179,Andrew Rhodes,South Kellifort,South,Snapdragon 7s,12,128,N/A,59,Mid range phone
Mobile Phone,Redmi,32919828,9007,13-04-2023,13-05-2023,9,81063,16932,Randy Franco,Stevenhaven,East,MediaTek Helio,16,256,N/A,30,Mid range phone
Mobile Phone,Redmi,66BD6773,160554,13-04-2023,19-05-2023,4,642216,15612,Mr. Patrick Duncan,Theresafurt,North,Snapdragon 8 Gen,12,64,N/A,36,Mid range phone
Mobile Phone,Redmi,7C96A7A7,62196,13-04-2023,28-05-2023,9,559764,10124,Jon Medina,Tylerton,South,Snapdragon 7s,8,1028,N/A,45,High stroage phone
Mobile Phone,OnePlus,C460E8B6,23699,13-04-2023,22-05-2023,6,142194,12303,Kristin Lambert,Vanessaport,West,Apple A-Series,12,64,N/A,39,Mid range phone
Mobile Phone,Vivo,25109244,194527,13-04-2023,22-05-2023,5,972635,8806,Jeffrey Anthony,West Annafort,Central,Samsung Exynos,32,64,N/A,39,Gaming phone
Mobile Phone,OnePlus,8DA94419,97906,13-04-2023,31-05-2023,1,97906,4736,Daisy Ward,West Luis,North,Snapdragon 7s,8,64,N/A,48,Mid range phone
Mobile Phone,Vivo,67A18AC6,173709,14-04-2023,18-04-2023,4,694836,21667,William Terry,Alihaven,North,Snapdragon 7s,4,1028,N/A,4,High stroage phone
Mobile Phone,Nokia,6CA44372,196458,14-04-2023,22-05-2023,10,1964580,14273,Matthew Perry,Andersonberg,South,Samsung Exynos,16,256,N/A,38,Preimum phone
Mobile Phone,OnePlus,57CC9312,155536,14-04-2023,26-05-2023,6,933216,10029,John Scott,Bassville,South,MediaTek Helio,8,512,N/A,42,Preimum phone
Mobile Phone,Redmi,E5598E5F,61551,14-04-2023,11-06-2023,8,492408,16303,Pamela Coleman,Bishopberg,East,Snapdragon 7 Gen,12,256,N/A,58,Mid range phone
Mobile Phone,Redmi,BEEF42F5,166151,14-04-2023,30-04-2023,10,1661510,21345,Vincent Vega,Davidburgh,East,Snapdragon 8 Gen,32,512,N/A,16,Preimum phone
Mobile Phone,Lenovo,1CA04600,165547,14-04-2023,28-04-2023,1,165547,12928,Linda Johnson,Davidsonland,East,Snapdragon 8 Gen,16,512,N/A,14,Mid range phone
Mobile Phone,Nokia,315CED6C,96559,14-04-2023,21-05-2023,3,289677,4858,Daniel Fernandez,Jenniferfort,North,MediaTek Dimensity,12,1028,N/A,37,High stroage phone
Mobile Phone,Nokia,42696123,12492,14-04-2023,04-06-2023,2,24984,5204,David Downs,Lake Daniel,Central,Snapdragon 7s,32,512,N/A,51,Gaming phone
Mobile Phone,Apple,BB1ADF9F,84813,14-04-2023,10-06-2023,3,254439,18209,Samantha Reyes,Lake Justin,East,MediaTek Helio,6,512,N/A,57,Mid range phone
Mobile Phone,Realme,9C828379,18490,14-04-2023,18-05-2023,7,129430,21112,Valerie Navarro,Lake Lori,South,MediaTek Dimensity,12,64,N/A,34,Mid range phone
Mobile Phone,Oppo,5EC85D44,49421,14-04-2023,13-06-2023,4,197684,9491,Jessica Lewis,Lake Robert,West,MediaTek Dimensity,16,128,N/A,60,Mid range phone
Mobile Phone,Oppo,509D4E92,33304,14-04-2023,07-06-2023,9,299736,20691,Tina Roy,Lindseyhaven,North,Snapdragon 7s,4,64,N/A,54,Mid range phone
Mobile Phone,iQOO,5EC6D091,87381,14-04-2023,08-05-2023,9,786429,19030,Sheena Gibson,Lisafurt,South,Snapdragon 7s,8,512,N/A,24,Preimum phone
Mobile Phone,Samsung,D7F6D1DB,158035,14-04-2023,13-05-2023,8,1264280,9139,Jennifer Price,Matthewchester,North,MediaTek Dimensity,6,256,N/A,29,Preimum phone
Mobile Phone,Samsung,42FF6C75,87170,14-04-2023,01-06-2023,9,784530,20586,Timothy Jones,Myerschester,Central,Snapdragon 7s,8,512,N/A,48,Preimum phone
Mobile Phone,Apple,31F3F37A,191338,14-04-2023,31-05-2023,1,191338,787,Amber Brewer,New Christian,West,Snapdragon 8 Gen,4,512,N/A,47,Mid range phone
Mobile Phone,Nokia,FFCD6001,107331,14-04-2023,19-04-2023,9,965979,10184,Jonathan Mason DVM,North Dennisport,South,Snapdragon 8 Gen,8,256,N/A,5,Preimum phone
Mobile Phone,Nokia,16AB8290,158632,14-04-2023,18-05-2023,8,1269056,6195,Dr. Kimberly Moore,North Elizabethside,South,Snapdragon 7 Gen,6,256,N/A,34,Preimum phone
Mobile Phone,Nokia,4B381197,67579,14-04-2023,19-04-2023,3,202737,12910,Linda Daniels,North John,West,MediaTek Dimensity,12,1028,N/A,5,High stroage phone
Mobile Phone,Nokia,8A21E38E,105554,14-04-2023,10-06-2023,6,633324,13698,Mariah Ruiz,Port Amy,East,Snapdragon 8 Gen,12,64,N/A,57,Mid range phone
Mobile Phone,Nokia,CA43A50E,101859,14-04-2023,24-05-2023,4,407436,2054,Becky Valentine,Port Danielleport,South,Apple A-Series,12,128,N/A,40,Mid range phone
Mobile Phone,Redmi,A90C5530,83306,14-04-2023,13-06-2023,7,583142,6938,Erin Gregory,Port Jamesside,Central,Apple A-Series,8,128,N/A,60,Mid range phone
Mobile Phone,OnePlus,2CFDFB27,160807,14-04-2023,17-04-2023,7,1125649,19907,Tamara Trujillo,Port Jesse,West,Snapdragon 7s,4,1028,N/A,3,Preimum phone
Mobile Phone,Apple,52B821C9,68432,14-04-2023,22-04-2023,4,273728,2130,Benjamin Turner,Smallland,West,MediaTek Helio,32,256,N/A,8,Gaming phone
Mobile Phone,Vivo,A05B9364,118111,14-04-2023,01-05-2023,7,826777,17849,Ronald Howard,Smithmouth,East,Apple A-Series,16,128,N/A,17,Preimum phone
Mobile Phone,Google,E7D371D5,91919,14-04-2023,13-06-2023,9,827271,4687,Cynthia Johnson,South Christina,North,MediaTek Helio,32,1028,N/A,60,Gaming phone
Mobile Phone,Vivo,457B8ABB,80699,14-04-2023,18-04-2023,4,322796,16827,Rachel Golden,South Jennastad,South,Snapdragon 7 Gen,8,512,N/A,4,Mid range phone
Mobile Phone,Huawei,594AC70E,190242,14-04-2023,02-05-2023,5,951210,5026,Danielle Gonzalez,South Karen,West,MediaTek Dimensity,32,256,N/A,18,Gaming phone
Mobile Phone,Vivo,E9765472,20225,14-04-2023,26-04-2023,4,80900,1051,Andrea Reed,South Michael,Central,MediaTek Dimensity,4,64,N/A,12,Mid range phone
Mobile Phone,Realme,56E6C45C,127568,14-04-2023,26-05-2023,8,1020544,11449,Kathy Miller,South Sean,East,MediaTek Dimensity,4,512,N/A,42,Preimum phone
Mobile Phone,Realme,AE91E06A,87107,14-04-2023,22-05-2023,9,783963,19105,Shelly Robinson,Thomasberg,Central,Samsung Exynos,12,512,N/A,38,Preimum phone
Mobile Phone,Realme,107BE458,44215,14-04-2023,08-06-2023,3,132645,5297,David Miller,Tylerside,Central,MediaTek Dimensity,4,1028,N/A,55,High stroage phone
Mobile Phone,iQOO,60FE1982,72095,14-04-2023,18-05-2023,9,648855,16546,Paul Gillespie,West Darryl,South,Apple A-Series,6,64,N/A,34,Mid range phone
